Code,Name,Category,Tags
f469,Medical Briefcase,Medical + Health,
f51a,Broom,Halloween,
f458,Broom and Ball,Sports + Fitness,
f55d,Brush,Construction;Design;Editing,
e4cf,Bucket,Camping;Childhood;Construction;Humanitarian,
f188,Bug,Coding;Nature;Security,
e490,Bug Slash,Coding;Security,
e4d0,Bugs,Animals;Disaster + Crisis;Humanitarian;Nature,
e4d1,Building Circle-arrow-right,Buildings;Humanitarian,
e4d2,Building Circle-check,Buildings;Humanitarian,
e4d3,Building Circle-exclamation,Buildings;Humanitarian,
e4d4,Building Circle-xmark,Buildings;Humanitarian,
f19c,Building with Columns,Buildings;Humanitarian;Maps,
e4d5,Building Flag,Buildings;Humanitarian;Political,
e4d6,Building Lock,Buildings;Humanitarian;Security,
e4d7,Building Ngo,Buildings;Humanitarian,
e4d8,Building Shield,Buildings;Humanitarian;Security,
e4d9,Building Un,Buildings;Humanitarian,
e4da,Building User,Buildings;Humanitarian,
e4db,Building Wheat,Buildings;Humanitarian,
f0a1,bullhorn,Business;Communication;Marketing;Political;Shopping,
f140,Bullseye,Business;Marketing;Toggle,
f805,Burger,Food + Beverage,
e4dc,Burst,Disaster + Crisis;Humanitarian;Security;Shapes,
f207,Bus,Automotive;Humanitarian;Logistics;Transportation;Travel + Hotel,
f55e,Bus simple,Automotive;Logistics;Transportation;Travel + Hotel,
f64a,Briefcase clock,Business,
43,C,Alphabet,
f7da,Cable Car,Transportation;Travel + Hotel,
f1fd,Cake candles,Business;Childhood;Food + Beverage;Maps;Social,
f1ec,Calculator,Business;Mathematics,
f783,Calendar with Day Focus,Time,
f784,Calendar with Week Focus,Time,
f030,camera,Devices + Hardware;Photos + Images;Shopping;Social,
f083,Retro Camera,Devices + Hardware;Photos + Images;Shopping,
e0d8,Camera Rotate,Photos + Images,
f6bb,Campground,Buildings;Camping,
f786,Candy Cane,Food + Beverage;Holidays,
f55f,Cannabis,Medical + Health;Nature,
f46b,Capsules,Medical + Health;Science,
f1b9,Car,Automotive;Humanitarian;Logistics;Maps;Transportation;Travel + Hotel,
f5df,Car Battery,Automotive;Devices + Hardware;Energy,
f5e1,Car Crash,Automotive;Transportation,
e4dd,Car On,Automotive;Humanitarian;Security,
f5de,Car rear,Automotive;Transportation,
f5e4,Car Side,Automotive;Transportation,
e4de,Car Tunnel,Automotive;Humanitarian;Logistics;Transportation,
f8ff,Caravan,Automotive;Camping;Moving;Travel + Hotel,
f0d7,Caret Down,Arrows,
f0d9,Caret Left,Arrows,
f0da,Caret Right,Arrows,
f0d8,Caret Up,Arrows,
f787,Carrot,Food + Beverage;Fruits + Vegetables;Holidays,
f218,Shopping Cart Arrow Down,Shopping,
f474,Cart flatbed,Logistics,
f59d,Cart flatbed suitcase,Travel + Hotel,
f217,Add to Shopping Cart,Shopping,
f07a,Cart shopping,Maps;Shopping;Transportation,
f788,Cash Register,Money;Shopping,
f6be,Cat,Animals;Halloween,
e0df,Cedi Sign,Money,
e3f5,Cent Sign,Money,
f0a3,certificate,Business;Shapes;Shopping;Spinners,
f6c0,Chair,Household,
f51b,Chalkboard,Education;Photos + Images,
f51c,Chalkboard user,Education;Users + People,
f79f,Champagne glasses,Food + Beverage;Holidays,
f5e7,Charging Station,Automotive;Energy,
f1fe,Area Chart,Charts + Diagrams,
e0e3,Chart Column,Charts + Diagrams,
e0e4,Chart Gantt,Charts + Diagrams,
f201,Line Chart,Business;Charts + Diagrams;Money,
f200,Pie Chart,Business;Charts + Diagrams;Money,
e473,Chart Simple,Business;Charts + Diagrams;Editing;Logistics;Marketing,
f00c,Check,Editing;Punctuation + Symbols;Text Formatting,
f560,Double Check,Editing;Political;Punctuation + Symbols;Text Formatting,
f772,Check to Slot,Political,
f7ef,Cheese,Food + Beverage,
f439,Chess,Gaming,
f43c,Chess Board,Gaming,
f078,chevron-down,Arrows,
f053,chevron-left,Arrows,
f054,chevron-right,Arrows,
f077,chevron-up,Arrows,
f1ae,Child,Childhood;Users + People,
e59c,Child Dress,Childhood;Users + People,
e59d,Child Reaching,Childhood;Users + People,
e4e0,Child Rifle,Disaster + Crisis;Humanitarian,
e4e1,Children,Childhood;Humanitarian;Users + People,
f51d,Church,Buildings;Humanitarian;Religion,
f0ab,Circle arrow down,Arrows,
f0a8,Circle arrow left,Arrows,
f0a9,Circle arrow right,Arrows,
f0aa,Circle arrow up,Arrows,
f13a,Circle chevron down,Arrows,
f137,Circle chevron left,Arrows,
f138,Circle chevron right,Arrows,
f139,Circle chevron up,Arrows,
f4b9,Circle dollar to slot,Charity;Money;Political,
f06a,Circle exclamation,Alert;Punctuation + Symbols,
f47e,Circle h,Alphabet;Humanitarian;Medical + Health,
f042,Circle half stroke,Design;Editing;Photos + Images,
f05a,Circle info,Accessibility;Maps,
f056,Circle minus,Mathematics,
e4e2,Circle Nodes,Coding;Connectivity;Design;Humanitarian,
f1ce,Circle Notched,Spinners,
f055,Circle plus,Mathematics,
f7ba,Circle radiation,Alert;Disaster + Crisis;Energy;Medical + Health;Science,
f64f,City,Buildings;Business,
e131,Clapperboard,Film + Video,
f46c,Clipboard with Check,Logistics;Science,
f46d,Clipboard List,Logistics,
e4e3,Clipboard Question,Business;Humanitarian;Logistics,
f7f3,Clipboard with User,Humanitarian;Medical + Health;Users + People,
f1da,Clock Rotate Left,Arrows;Medical + Health,
f0c2,Cloud,Connectivity;Shapes;Weather,
f0ed,Cloud arrow down,Arrows;Connectivity,
f0ee,Cloud arrow up,Arrows;Connectivity,
f76c,Cloud bolt,Disaster + Crisis;Humanitarian;Weather,
f73b,Cloud with (a chance of) Meatball,Food + Beverage;Weather,
f6c3,Cloud with Moon,Halloween;Weather,
f73c,Cloud with Moon and Rain,Weather,
f73d,Cloud with Rain,Weather,
f740,Cloud with Heavy Showers,Disaster + Crisis;Humanitarian;Weather,
e4e4,Cloud Showers-water,Disaster + Crisis;Humanitarian;Weather,
f6c4,Cloud with Sun,Nature;Weather,
f743,Cloud with Sun and Rain,Weather,
e139,Clover,Nature;Shapes,
f121,Code,Coding,
f126,Code Branch,Coding,
f386,Code Commit,Coding,
e13a,Code Compare,Coding,
e13b,Code Fork,Coding,
f387,Code Merge,Coding,
e13c,Code Pull Request,Coding,
f51e,Coins,Money,
e140,Colon Sign,Money,
f651,Comment Dollar,Marketing;Money,
f7f5,Alternate Medical Chat,Communication;Medical + Health,
f4b3,Comment Slash,Communication,
f7cd,Comment sms,Communication,
f653,Comments Dollar,Marketing;Money,
f51f,Compact Disc,Devices + Hardware;Film + Video;Music + Audio;Spinners,
f568,Compass drafting,Construction;Design,
f066,Compress,Media Playback,
e4e5,Computer,Devices + Hardware;Household;Humanitarian,
f8cc,Computer mouse,Devices + Hardware,
f563,Cookie,Childhood;Food + Beverage,
f564,Cookie Bite,Childhood;Holidays,
f4b8,Couch,Household;Moving,
f6c8,Cow,Animals;Humanitarian,
f125,crop,Design;Editing,
f565,Crop simple,Design;Editing,
f654,Cross,Religion,
f05b,Crosshairs,Design;Maps;Spinners,
f520,Crow,Animals;Halloween,
f521,Crown,Shapes,
f7f7,Crutch,Medical + Health,
e152,Cruzeiro Sign,Money,
f1b2,Cube,Coding;Design;Editing,
f1b3,Cubes,Coding;Design,
e4e6,Cubes Stacked,Childhood;Food + Beverage;Humanitarian;Shapes,
44,D,Alphabet,
f1c0,Database,Devices + Hardware,
f55a,Delete left,Editing,
f747,Democrat,Political,
f390,Desktop,Devices + Hardware,
f655,Dharmachakra,Religion;Spinners,
e476,Diagram Next,Charts + Diagrams,
e477,Diagram Predecessor,Charts + Diagrams,
f542,Project Diagram,Charts + Diagrams;Coding,
e47a,Diagram Successor,Charts + Diagrams,
f219,Diamond,Gaming;Shapes,
f5eb,Diamond turn right,Maps,
f522,Dice,Gaming;Travel + Hotel,
f6cf,Dice D20,Gaming,
f6d1,Dice D6,Gaming,
f523,Dice Five,Gaming;Travel + Hotel,
f524,Dice Four,Gaming,
f525,Dice One,Gaming,
f526,Dice Six,Gaming,
f527,Dice Three,Gaming,
f528,Dice Two,Gaming,
f7fa,Disease,Medical + Health;Science,
e163,Display,Devices + Hardware;Humanitarian,
f529,Divide,Mathematics,
f471,DNA,Medical + Health;Science,
f6d3,Dog,Animals,
24,Dollar Sign,Charity;Maps;Money,
f472,Dolly,Logistics;Moving,
e169,Dong Sign,Money,
f52a,Door Closed,Household;Security;Travel + Hotel,
f52b,Door Open,Household;Security;Travel + Hotel,
f4ba,Dove,Animals;Charity;Political;Religion,
f422,Down left and up right to center,Arrows;Media Playback,
f309,Down long,Arrows,
f019,Download,Arrows;Devices + Hardware,
f6d5,Dragon,Animals;Gaming,
f5ee,Draw Polygon,Design;Maps,
f043,Droplet,Design;Humanitarian;Maps;Photos + Images,
f5c7,Droplet slash,Design,
f569,Drum,Music + Audio,
f56a,Drum Steelpan,Music + Audio,
f6d7,Drumstick with Bite Taken Out,Food + Beverage,
f44b,Dumbbell,Sports + Fitness;Travel + Hotel,
f793,Dumpster,Construction,
f794,Dumpster Fire,Construction;Political,
f6d9,Dungeon,Buildings;Gaming;Household;Security,
45,E,Alphabet,
f2a4,Ear deaf,Accessibility,
f2a2,Ear listen,Accessibility;Communication,
f57c,Earth Africa,Travel + Hotel,
f57d,Earth americas,Travel + Hotel,
f57e,Earth Asia,Travel + Hotel,
f7a2,Earth Europe,Travel + Hotel,
e47b,Earth Oceania,Travel + Hotel,
f7fb,Egg,Food + Beverage,
f052,eject,Media Playback,
e16d,Elevator,Travel + Hotel;Users + People,
f141,Ellipsis,Editing,
f142,Ellipsis vertical,Editing,
e4e8,Envelope Circle-check,Business;Communication;Humanitarian,
f658,Envelope Open-text,Marketing,
f674,Envelopes bulk,Marketing,
3d,Equals,Mathematics;Punctuation + Symbols,
f12d,eraser,Business;Design;Writing,
f796,Ethernet,Devices + Hardware,
f153,Euro Sign,Money,
21,exclamation,Alert;Punctuation + Symbols,
f065,Expand,Media Playback,
e4e9,Explosion,Energy;Humanitarian;Science Fiction;Security,
f1fb,Eye Dropper,Design;Editing;Medical + Health;Photos + Images;Science,
f2a8,Eye low vision,Accessibility;Maps,
46,F,Alphabet,
f863,Fan,Energy;Household;Spinners,
e005,Faucet,Camping;Household,
e006,Faucet Drip,Camping;Household;Humanitarian,
f1ac,Fax,Business;Communication;Devices + Hardware;Humanitarian,
f52d,Feather,Animals;Nature,
f56b,Feather pointed,Animals;Nature,
e4ea,Ferry,Humanitarian;Logistics;Maritime;Transportation,
f56d,File arrow down,Files,
f574,File arrow up,Files,
e5a0,File Circle-Check,Files;Humanitarian,
e4eb,File Circle-exclamation,Files;Humanitarian,
e4ed,File Circle-minus,Files;Humanitarian,
e494,File Circle-plus,Business;Files;Humanitarian,
e4ef,File Circle-question,Files;Humanitarian,
e5a1,File Circle-xmark,Files;Humanitarian,
f56c,File Contract,Security,
f6dd,File CSV,Files;Humanitarian,
f56e,File Export,Files,
f56f,File Import,Files,
f570,File Invoice,Money,
f571,File Invoice with US Dollar,Money,
f477,Medical File,Medical + Health,
f31c,File pen,Files;Humanitarian,
f572,File Prescription,Medical + Health,
e4f0,File Shield,Files;Humanitarian;Security,
f573,File Signature,Security,
f478,File waveform,Medical + Health,
f575,Fill,Design,
f576,Fill Drip,Design,
f008,Film,Film + Video;Photos + Images,
f0b0,Filter,Coding;Science,
f662,Filter Circle Dollar,Marketing,
e17b,Filter Circle X Mark,Text Formatting,
f577,Fingerprint,Accessibility;Security,
f06d,fire,Camping;Energy;Maps;Nature;Science,
e4f1,Fire Burner,Camping;Household;Humanitarian,
f134,fire-extinguisher,Coding;Maps,
f7e4,Fire flame curved,Camping;Energy;Maps;Science;Sports + Fitness,
f46a,Fire flame simple,Energy;Humanitarian;Medical + Health;Science;Sports + Fitness,
f578,Fish,Animals;Food + Beverage;Maritime,
e4f2,Fish Fins,Animals;Food + Beverage;Humanitarian;Maritime,
f11e,flag-checkered,Maps,
f74d,United States of America Flag,Political,
f0c3,Flask,Food + Beverage;Maps;Medical + Health;Science,
e4f3,Flask and Vial,Humanitarian;Medical + Health;Science,
e184,Florin Sign,Money,
f65d,Folder Minus,Business,
f65e,Folder Plus,Business,
f802,Folder Tree,Business,
f031,font,Text Formatting,
f44e,Football Ball,Sports + Fitness,
f04e,forward,Media Playback,
f050,Forward fast,Media Playback,
f051,Forward step,Media Playback,
e18f,Franc Sign,Money,
f52e,Frog,Animals;Camping;Nature;Science,
47,G,Alphabet,
f11b,Gamepad,Childhood;Devices + Hardware;Gaming;Maps,
f52f,Gas Pump,Automotive;Energy;Humanitarian;Logistics,
f624,Gauge med,Automotive,
f625,Gauge,Automotive,
f629,Gauge simple med,Automotive,
f62a,Gauge simple,Automotive,
f0e3,Gavel,Maps,
f013,Gear,Spinners,
f085,Gears,Coding;Logistics,
f22d,Genderless,Genders,
f6e2,Ghost,Gaming;Halloween,
f06b,gift,Charity;Holidays;Maps;Shopping,
f79c,Gifts,Holidays;Shopping,
e4f4,Glass Water,Food + Beverage;Humanitarian,
e4f5,Glass Water-droplet,Food + Beverage;Humanitarian,
f530,Glasses,Business;Clothing + Fashion,
f0ac,Globe,Astronomy;Business;Charity;Connectivity;Maps,
f450,Golf ball tee,Sports + Fitness,
f664,Gopuram,Buildings;Humanitarian;Religion,
f19d,Graduation Cap,Clothing + Fashion;Education;Maps,
3e,Greater Than,Mathematics;Punctuation + Symbols,
f532,Greater Than Equal To,Mathematics,
f58d,Grip,Editing,
f7a4,Grip Lines,Editing,
f7a5,Grip Lines Vertical,Editing,
f58e,Grip Vertical,Editing,
e4f6,Group Arrows-rotate,Humanitarian;Marketing,
e19a,Guarani Sign,Money,
f7a6,Guitar,Music + Audio,
e19b,Gun,Security,
48,H,Alphabet,
f6e3,Hammer,Construction;Humanitarian,
f665,Hamsa,Religion,
f461,Hand dots,Hands;Medical + Health,
f6de,Raised Fist,Gaming;Hands;Political,
f4bd,Hand Holding,Hands,
f4c0,Hand holding dollar,Charity;Hands;Money,
f4c1,Hand holding droplet,Charity;Hands,
e4f7,Hand Holding-hand,Charity;Hands;Humanitarian,
f4be,Hand Holding Heart,Charity;Hands,
e05c,Hand Holding Medical Cross,Hands;Medical + Health,
f806,Hand with Middle Finger Raised,Hands,
e05d,Hand Sparkles,Hands,
e4f8,Handcuffs,Humanitarian;Security,
f2a7,Hands,Accessibility,
f2a3,Hands american sign language interpreting,Accessibility;Communication,
e4f9,Hands Bound,Hands;Humanitarian;Security,
e05e,Hands bubbles,Hands;Humanitarian,
e1a8,Hands Clapping,Hands,
f4c2,Hands holding,Hands,
e4fa,Hands Holding-child,Charity;Childhood;Hands;Humanitarian;Security,
e4fb,Hands Holding-circle,Charity;Hands;Humanitarian;Security,
f684,Hands praying,Hands;Religion,
f4c4,Handshake angle,Accessibility;Charity;Hands,
f4c6,Handshake simple,Charity;Hands;Humanitarian,
e05f,Handshake simple slash,Hands,
e060,Handshake Slash,Hands,
f6e6,Hanukiah,Religion,
23,Hashtag,Punctuation + Symbols;Social,
f8c0,Cowboy Hat,Clothing + Fashion,
f8c1,Cowboy Hat Side,Clothing + Fashion,
f6e8,Wizard's Hat,Clothing + Fashion;Gaming;Halloween,
e061,Head Side Cough,Medical + Health;Users + People,
e062,Head Side-cough-slash,Medical + Health;Users + People,
e063,Head Side Mask,Medical + Health;Users + People,
e064,Head Side Virus,Medical + Health;Users + People,
f1dc,heading,Text Formatting,
f025,headphones,Devices + Hardware;Film + Video;Music + Audio,
f58f,Headphones simple,Music + Audio,
f590,Headset,Gaming;Humanitarian,
e4fc,Heart Circle-bolt,Humanitarian;Medical + Health,
e4fd,Heart Circle-check,Humanitarian;Medical + Health,
e4fe,Heart Circle-exclamation,Humanitarian;Medical + Health,
e4ff,Heart Circle-minus,Humanitarian;Medical + Health,
e500,Heart Circle-plus,Humanitarian;Medical + Health,
e501,Heart Circle-xmark,Humanitarian;Medical + Health,
f7a9,Heart crack,Shapes,
f21e,Heart pulse,Maps;Medical + Health;Sports + Fitness,
f533,Helicopter,Humanitarian;Logistics;Maps;Transportation,
e502,Helicopter Symbol,Humanitarian;Logistics;Maps,
f807,Helmet safety,Construction;Logistics,
e503,Helmet Un,Disaster + Crisis;Humanitarian,
f591,Highlighter,Business;Design;Text Formatting,
e507,Hill Avalanche,Disaster + Crisis;Humanitarian,
e508,Hill Rockslide,Disaster + Crisis;Humanitarian,
f6ed,Hippo,Animals,
f453,Hockey Puck,Sports + Fitness,
f7aa,Holly Berry,Holidays,
f6f0,Horse,Animals;Transportation,
f7ab,Horse Head,Animals,
f80d,Hospital with User,Buildings;Medical + Health;Users + People,
f593,Hot tub person,Travel + Hotel;Users + People,
f80f,Hot Dog,Food + Beverage,
f594,Hotel,Buildings;Humanitarian;Travel + Hotel,
f253,Hourglass End,Time,
f251,Hourglass Start,Time,
f015,House,Buildings;Maps,
e3af,House Chimney,Buildings;Humanitarian;Moving,
f6f1,House crack,Buildings;Disaster + Crisis;Humanitarian,
f7f2,House medical,Buildings;Medical + Health,
e065,House User,Household;Users + People,
e00d,House with Window + Chimney,Buildings;Household,
e509,House Circle-check,Buildings;Humanitarian,
e50a,House Circle-exclamation,Buildings;Humanitarian,
e50b,House Circle-xmark,Buildings;Humanitarian,
e3b1,House Simple Crack,Buildings;Disaster + Crisis,
e50c,House Fire,Buildings;Disaster + Crisis;Household;Humanitarian;Security,
e50d,House Flag,Buildings;Humanitarian,
e50e,House Flood,Disaster + Crisis;Humanitarian,
e50f,House Flood-circle-arrow-right,Disaster + Crisis;Humanitarian,
e066,House laptop,Business;Devices + Hardware;Household,
e510,House Lock,Buildings;Household;Humanitarian;Security,
e3b2,House Simple Medical,Buildings;Humanitarian;Medical + Health,
e511,House Medical-circle-check,Buildings;Humanitarian;Medical + Health,
e512,House Medical-circle-exclamation,Buildings;Humanitarian;Medical + Health,
e513,House Medical-circle-xmark,Buildings;Humanitarian;Medical + Health,
e514,House Medical-flag,Buildings;Humanitarian;Medical + Health,
e012,House Signal,Connectivity;Household;Humanitarian,
e515,House Tsunami,Disaster + Crisis;Humanitarian;Weather,
e1b0,Home User,Household;Users + People,
f6f2,Hryvnia sign,Money,
f751,Hurricane,Disaster + Crisis;Humanitarian;Spinners;Weather,
49,I,Alphabet,
f246,I Beam Cursor,Text Formatting,
f810,Ice Cream,Childhood;Food + Beverage,
f7ad,Icicles,Nature;Weather,
f86d,Icons,Communication;Design;Social;Text Formatting,
f47f,Id card clip,Medical + Health;Security;Users + People,
f7ae,Igloo,Buildings,
f3e0,Image portrait,Photos + Images;Users + People,
f01c,inbox,Communication,
f03c,Indent,Text Formatting,
e1bc,Indian Rupee-sign,Money,
f275,Industry,Buildings;Business;Energy;Maps,
f534,Infinity,Mathematics;Travel + Hotel,
f129,Info,Maps,
f033,italic,Text Formatting,
4a,J,Alphabet,
e516,Jar,Food + Beverage;Household;Humanitarian,
e517,Jar Wheat,Food + Beverage;Household;Humanitarian,
f669,Jedi,Religion;Science Fiction,
f0fb,Jet fighter,Maps;Transportation,
e518,Jet Fighter Up,Humanitarian;Logistics;Transportation,
f595,Joint,Medical + Health,
e519,Jug Detergent,Household;Humanitarian,
4b,K,Alphabet,
f66b,Kaaba,Buildings;Religion,
f084,key,Maps;Security;Shopping;Travel + Hotel,
f66d,Khanda,Religion,
e1c4,Kip Sign,Money,
f479,Kit medical,Camping;Medical + Health,
e51a,Kitchen Set,Household;Humanitarian;Travel + Hotel,
f535,Kiwi Bird,Animals,
4c,L,Alphabet,
e51b,Land Mine-on,Humanitarian;Security,
f66f,Landmark,Buildings;Business;Humanitarian;Maps;Money,
f752,Landmark dome,Buildings;Humanitarian;Political,
e51c,Landmark Flag,Buildings;Humanitarian;Maps;Political,
f1ab,Language,Communication,
f109,Laptop,Devices + Hardware;Humanitarian,
f5fc,Laptop Code,Coding;Education,
e51d,Laptop File,Business;Devices + Hardware;Education;Humanitarian,
f812,Laptop Medical,Medical + Health,
e1c8,Lari Sign,Money,
f5fd,Layer Group,Design;Maps,
f06c,leaf,Charity;Energy;Fruits + Vegetables;Maps;Nature,
f30a,Left long,Arrows,
f337,Left right,Arrows,
3c,Less Than,Mathematics;Punctuation + Symbols,
f537,Less Than Equal To,Mathematics,
e51e,Lines Leaning,Design;Humanitarian;Shapes,
f0c1,Link,Editing,
f127,Link Slash,Editing,
f195,Turkish Lira Sign,Money,
f03a,List,Text Formatting,
f0ae,List check,Business;Text Formatting,
f0cb,list-ol,Text Formatting,
f0ca,list-ul,Text Formatting,
e1d3,Litecoin Sign,Money,
